,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending,updated_github_id
10,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/BeanieODM/beanie,https://github.com/BeanieODM/beanie,Apache-2.0,2021-02-23 20:11:23,2024-09-03 23:57:49,2024-08-27 07:24:54,502,25.0,209,18,372,84.0,338.0,1989,2024-05-01 19:47:15,1.26.0,,226729.0,100.0,Asynchronous Python ODM for MongoDB.,2723.0,2723.0,90.0,https://pypi.org/project/beanie,226729.0,31,True,3,,BeanieODM/beanie
11,sqladmin,aminalaee/sqladmin,sqladmin,[],admin-interface,https://github.com/aminalaee/sqladmin,https://github.com/aminalaee/sqladmin,BSD-3-Clause,2021-12-22 10:09:54,2024-09-06 07:13:56,2024-09-06 07:06:07,366,15.0,176,14,412,33.0,191.0,1794,2024-09-06 07:13:12,0.19.0,,111867.0,39.0,SQLAlchemy Admin for FastAPI and Starlette.,1013.0,1013.0,60.0,https://pypi.org/project/sqladmin,111867.0,31,True,1,,
12,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2024-08-20 04:45:51,2024-07-14 13:25:34,748,3.0,376,47,569,5.0,265.0,4491,2024-03-11 13:30:38,13.0.0,260.0,202853.0,99.0,Ready-to-use and customizable users management for FastAPI.,3827.0,3827.0,66.0,https://pypi.org/project/fastapi-users,202849.0,30,True,1,-1.0,
13,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2024-08-22 02:53:31,2024-08-02 07:38:52,1398,35.0,83,15,875,70.0,192.0,1649,2024-06-09 16:24:10,0.20.1,,22545.0,79.0,python async orm with fastapi in mind and pydantic validation.,1035.0,1035.0,38.0,https://pypi.org/project/ormar,22545.0,30,True,2,,
14,piccolo,piccolo-orm/piccolo,piccolo,[],database-orms,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2024-08-20 17:47:44,2024-08-20 17:46:26,1821,41.0,88,15,495,111.0,288.0,1381,2024-08-20 17:47:44,1.17.0,,28063.0,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",392.0,392.0,44.0,https://pypi.org/project/piccolo,28063.0,29,True,3,,
15,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2024-09-04 11:48:01,2024-09-04 11:47:58,3229,58.0,508,39,2502,395.0,606.0,3920,2024-09-03 10:24:04,0.239.2,422.0,531.0,100.0,A GraphQL library for Python that leverages type annotations.,,,259.0,https://pypi.org/project/strawberry,499.0,27,True,3,,
16,prisma,RobertCraigie/prisma-client-py,prisma,[],database-orms,https://github.com/RobertCraigie/prisma-client-py,https://github.com/RobertCraigie/prisma-client-py,Apache-2.0,2020-12-16 04:29:28,2024-09-03 13:28:38,2024-09-03 13:27:34,928,40.0,77,17,555,188.0,203.0,1812,2024-08-16 02:54:35,0.15.0,,807150.0,37.0,Prisma Client Python is an auto-generated and fully type-safe database client designed for ease of use.,,,30.0,https://pypi.org/project/prisma,807150.0,26,True,3,,
17,SlowApi,laurentS/slowapi,slowapi,['rate-limiting'],restful-api-rate-limiting,https://github.com/laurentS/slowapi,https://github.com/laurentS/slowapi,MIT,2020-02-21 12:56:20,2024-08-29 03:41:13,2024-06-27 18:02:44,258,4.0,73,16,110,33.0,59.0,1142,,,,531606.0,,A rate limiter for Starlette and FastAPI.,2773.0,2773.0,26.0,https://pypi.org/project/slowapi,531606.0,26,True,1,3.0,
18,prometheus-fastapi-instrumentator,trallnag/prometheus-fastapi-instrumentator,prometheus-fastapi-instrumentator,['observability'],restful-api-observability,https://github.com/trallnag/prometheus-fastapi-instrumentator,https://github.com/trallnag/prometheus-fastapi-instrumentator,ISC,2020-07-09 10:57:52,2024-06-17 23:01:32,2024-03-13 16:40:51,436,,80,4,212,36.0,61.0,926,2024-03-13 16:39:15,7.0.0,,1403721.0,12.0,Instrument your FastAPI with Prometheus metrics.,2208.0,2208.0,28.0,https://pypi.org/project/prometheus-fastapi-instrumentator,1403721.0,26,True,3,-3.0,
19,fastapi-azure-auth,Intility/fastapi-azure-auth,fastapi-azure-auth,['authentication'],restful-api-authentication,https://github.com/Intility/fastapi-azure-auth,https://github.com/Intility/fastapi-azure-auth,MIT,2021-08-10 19:46:24,2024-08-20 09:26:23,2024-08-20 09:25:20,334,15.0,64,13,109,,97.0,435,2024-08-20 09:26:23,5.0.1,,122154.0,31.0,"Easy and secure implementation of Azure Entra ID (previously AD) for your FastAPI APIs B2C, single- and multi-tenant..",82.0,82.0,27.0,https://pypi.org/project/fastapi-azure-auth,122154.0,26,True,2,,
20,fastapi-admin,fastapi-admin/fastapi-admin,fastapi-admin,[],admin-interface,https://github.com/fastapi-admin/fastapi-admin,https://github.com/fastapi-admin/fastapi-admin,Apache-2.0,2020-04-06 05:09:44,2024-09-05 09:32:46,2024-09-05 09:32:46,395,7.0,357,39,46,50.0,71.0,2802,2021-08-31 03:28:51,1.0.3,,7193.0,16.0,"A fast admin dashboard based on FastAPI and TortoiseORM with tabler ui, inspired by Django admin.",359.0,359.0,16.0,https://pypi.org/project/fastapi-admin,7193.0,25,True,3,,
21,odmantic,art049/odmantic,odmantic,[],database-odms,https://github.com/art049/odmantic,https://github.com/art049/odmantic,ISC,2020-05-01 13:59:45,2024-07-10 15:21:14,2024-04-26 23:27:23,559,,89,19,305,76.0,88.0,1043,2024-04-26 23:28:12,1.0.2,,28366.0,21.0,Sync and Async ODM (Object Document Mapper) for MongoDB based on python type hints.,3358.0,3358.0,19.0,https://pypi.org/project/odmantic,28366.0,25,True,3,,
22,fastapi-login,MushroomMaula/fastapi_login,fastapi-login,['authentication'],restful-api-authentication,https://github.com/MushroomMaula/fastapi_login,https://github.com/MushroomMaula/fastapi_login,MIT,2019-10-21 14:47:00,2024-09-04 00:28:20,2024-06-30 11:21:08,474,3.0,56,10,85,,57.0,632,2024-06-30 11:23:18,1.10.1,7.0,29581.0,23.0,FastAPI-Login tries to provide similar functionality as Flask-Login does.,950.0,950.0,14.0,https://pypi.org/project/fastapi-login,29581.0,25,True,2,,
23,gino,python-gino/gino,gino,[],database-orms,https://github.com/python-gino/gino,https://github.com/python-gino/gino,,2017-07-21 04:27:01,2022-02-12 20:35:18,2022-02-12 20:29:45,1128,,148,47,472,45.0,263.0,2670,,,,25380.0,,GINO Is Not ORM - a Python asyncio ORM on SQLAlchemy core.,2443.0,2443.0,45.0,https://pypi.org/project/gino,25380.0,24,True,3,,
24,authx,yezz123/AuthX,authx,['authentication'],restful-api-authentication,https://github.com/yezz123/authx,https://github.com/yezz123/authx,MIT,2021-08-23 16:18:04,2024-09-04 13:10:15,2024-09-04 13:10:14,1151,189.0,48,15,587,5.0,47.0,771,2024-07-18 20:45:51,1.3.0,,1857.0,40.0,Ready-to-use and customizable Authentications and Oauth2 management for FastAPI.,33.0,33.0,17.0,https://pypi.org/project/authx,1857.0,24,True,2,,
25,orm,encode/orm,orm,[],database-orms,https://github.com/encode/orm,https://github.com/encode/orm,BSD-3-Clause,2019-02-12 16:51:31,2022-08-30 10:12:31,2022-08-30 10:12:30,125,,95,42,78,17.0,64.0,1774,2021-11-29 09:20:38,0.3.1,,4777.0,8.0,An async ORM.,531.0,531.0,18.0,https://pypi.org/project/orm,4777.0,22,True,3,,
26,fastapi-limiter,long2ice/fastapi-limiter,fastapi-limiter,['rate-limiting'],restful-api-rate-limiting,https://github.com/long2ice/fastapi-limiter,https://github.com/long2ice/fastapi-limiter,Apache-2.0,2020-11-06 09:27:57,2024-04-11 07:46:38,2024-01-05 09:28:42,66,,48,10,21,24.0,14.0,475,2024-01-05 09:14:08,0.1.6,,69367.0,7.0,A request rate limiter for fastapi.,1601.0,1601.0,12.0,https://pypi.org/project/fastapi-limiter,69367.0,22,True,3,,
27,FastCRUD,igorbenav/fastcrud,,[],crud,https://github.com/igorbenav/fastcrud,https://github.com/igorbenav/fastcrud,MIT,2024-01-08 04:04:17,2024-09-06 05:01:20,2024-09-06 05:01:20,433,108.0,43,8,83,29.0,38.0,616,2024-07-29 04:24:24,0.14.0,,,20.0,"FastCRUD is a Python package for FastAPI, offering robust async CRUD operations and flexible endpoint creation..",82.0,82.0,10.0,,,21,True,1,,
28,tartiflette,tartiflette/tartiflette,tartiflette,[],graphql-api,https://github.com/tartiflette/tartiflette,https://github.com/tartiflette/tartiflette,MIT,2018-01-26 09:56:10,2023-09-11 07:49:27,2022-01-20 14:55:31,1149,,36,22,491,12.0,131.0,855,2021-11-15 11:05:03,1.4.1,,2689.0,44.0,GraphQL Engine built with Python 3.6+ / asyncio.,,,27.0,https://pypi.org/project/tartiflette,2689.0,20,True,3,,
29,fastapi-cloudauth,tokusumi/fastapi-cloudauth,fastapi-cloudauth,['authentication'],restful-api-authentication,https://github.com/tokusumi/fastapi-cloudauth,https://github.com/tokusumi/fastapi-cloudauth,MIT,2020-07-28 17:48:32,2023-05-17 13:14:36,2022-05-12 10:03:14,61,,34,5,39,30.0,18.0,330,2022-01-06 12:47:03,0.4.3,,35556.0,10.0,"Simple integration between FastAPI and cloud authentication services (AWS Cognito, Auth0, Firebase Authentication).",86.0,86.0,6.0,https://pypi.org/project/fastapi-cloudauth,35556.0,19,True,3,,
30,piccolo-admin,piccolo-orm/piccolo_admin,piccolo-admin,[],admin-interface,https://github.com/piccolo-orm/piccolo_admin,https://github.com/piccolo-orm/piccolo_admin,MIT,2019-06-25 19:24:31,2024-08-30 21:14:27,2024-08-07 16:39:12,707,5.0,36,7,221,34.0,122.0,313,2024-07-19 21:00:00,1.6.0,,3027.0,53.0,A powerful web admin for your database.,,,18.0,https://pypi.org/project/piccolo-admin,3027.0,19,True,3,,
31,fastapi-jwt-auth,IndominusByte/fastapi-jwt-auth,fastapi-jwt-auth,['authentication'],restful-api-authentication,https://github.com/IndominusByte/fastapi-jwt-auth,https://github.com/IndominusByte/fastapi-jwt-auth,MIT,2020-07-23 09:40:19,2024-04-12 06:58:02,2020-11-11 05:05:27,123,,113,8,24,47.0,36.0,636,2020-11-06 11:15:11,0.5.0,,76083.0,5.0,"FastAPI extension that provides JWT Auth support (secure, easy to use, and lightweight).",,,3.0,https://pypi.org/project/fastapi-jwt-auth,76083.0,18,True,3,,
32,fastapi-sqlalchemy,mfreeborn/fastapi-sqlalchemy,fastapi-sqlalchemy,[],database-orm-integrations,https://github.com/mfreeborn/fastapi-sqlalchemy,https://github.com/mfreeborn/fastapi-sqlalchemy,MIT,2019-11-03 16:30:26,2024-04-09 04:47:10,2024-04-09 04:47:04,96,,37,11,27,10.0,13.0,607,2020-09-25 16:25:49,0.2.1,,76532.0,5.0,Adds simple SQLAlchemy support to FastAPI.,2.0,2.0,7.0,https://pypi.org/project/fastapi-sqlalchemy,76532.0,17,True,3,,
33,fastapi-security,jacobsvante/fastapi-security,fastapi-security,['authentication'],restful-api-authentication,https://github.com/jacobsvante/fastapi-security,https://github.com/jacobsvante/fastapi-security,MIT,2020-02-07 14:58:15,2023-08-02 13:24:12,2022-05-15 23:48:21,59,,7,2,6,1.0,3.0,139,2022-03-11 11:15:48,0.5.0,57.0,8227.0,5.0,Implements authentication and authorization as FastAPI dependencies.,71.0,71.0,3.0,https://pypi.org/project/fastapi-security,8226.0,16,True,3,,
34,fastapi-simple-security,mrtolkien/fastapi_simple_security,fastapi-simple-security,['authentication'],restful-api-authentication,https://github.com/mrtolkien/fastapi_simple_security,https://github.com/mrtolkien/fastapi_simple_security,MIT,2020-08-27 07:16:16,2023-12-19 20:22:23,2023-07-18 14:06:25,88,,32,1,18,1.0,10.0,324,2023-07-18 14:06:40,1.3.0,,1272.0,3.0,Drop-in API-key based security for FastAPI.,,,7.0,https://pypi.org/project/fastapi-simple-security,1272.0,14,True,3,,
35,fastapi-chameleon,mikeckennedy/fastapi-chameleon,fastapi-chameleon,['observability'],restful-api-templating,https://github.com/mikeckennedy/fastapi-chameleon,https://github.com/mikeckennedy/fastapi-chameleon,MIT,2020-10-26 16:11:14,2024-01-21 21:42:44,2024-01-21 21:42:44,57,,26,9,12,1.0,12.0,139,,,,370.0,,Adds integration of the Chameleon template language to FastAPI. #pypackage.,,,7.0,https://pypi.org/project/fastapi-chameleon,370.0,11,True,1,,
36,fastapi-jinja,AGeekInside/fastapi-jinja,fastapi-jinja,['observability'],restful-api-templating,https://github.com/AGeekInside/fastapi-jinja,https://github.com/AGeekInside/fastapi-jinja,MIT,2020-10-26 21:44:13,2024-01-21 21:42:46,2021-03-29 20:16:20,21,,11,2,6,,,68,,,,188.0,,Adds integration of the Jinja template language to FastAPI.,,,5.0,https://pypi.org/project/fastapi-jinja,188.0,9,True,3,,
37,fastapi-opentracing,wesdu/fastapi-opentracing,fastapi-opentracing,['observability'],restful-api-observability,https://github.com/wesdu/fastapi-opentracing,https://github.com/wesdu/fastapi-opentracing,MIT,2020-09-28 06:56:37,2023-02-06 03:09:19,2022-01-19 03:50:12,30,,8,3,24,5.0,1.0,23,,,,167.0,,fastapi opentracing middleware works on k8s.,,,5.0,https://pypi.org/project/fastapi-opentracing,167.0,9,True,3,,
38,fastapi-auth,dmontagu/fastapi-auth,fastapi-auth,['authentication'],restful-api-authentication,https://github.com/dmontagu/fastapi-auth,https://github.com/dmontagu/fastapi-auth,MIT,2019-12-18 03:00:54,2023-02-14 21:35:21,2019-12-18 04:11:46,1,,8,5,4,1.0,1.0,140,,,,248.0,,Auth for use with FastAPI.,,,,https://pypi.org/project/fastapi-auth,248.0,7,True,3,,
